UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
195289,2,3,1,3,3,3,3,1,1,"R",6,"R",1,"R",5,"R",5,"R",0,"R",5,"R",3,"A",,"R",3,"R",2,"A",,"R",2,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
195304,1,2,1,2,1,5,5,1,3,"R",4053,"R",799,"R",3254,"R",2152,"R",426,"R",1726,"R",398,"R",100,"R",298,"R",398,"R",100,"R",298,"A",,"A",,"A",,"R",180,"R",45,"R",105,"R",26,"R",640,"R",720,"R",600,"R",702,"R",28,"R",31,"R",29,"R",35,"R",24,"R",28
195438,3,3,3,3,1,2,3,3,3,"R",3,"R",3,"Z",0,"R",2,"R",2,"A",,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
195474,2,2,1,2,1,3,2,1,3,"R",7728,"R",3074,"R",4654,"R",6269,"R",2419,"R",3850,"R",840,"R",358,"R",482,"R",840,"R",358,"R",482,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
195526,2,2,1,1,1,3,5,1,3,"R",11102,"R",4166,"R",6936,"R",3336,"R",1241,"R",2095,"R",735,"R",317,"R",418,"R",733,"R",317,"R",416,"R",2,"R",0,"R",2,"R",390,"R",53,"R",159,"R",22,"R",610,"R",700,"R",610,"R",700,"R",28,"R",32,"R",29,"R",34,"R",25,"R",30
195544,1,5,1,1,1,3,1,1,3,"R",2427,"R",766,"R",1661,"R",1729,"R",538,"R",1191,"R",212,"R",80,"R",132,"R",209,"R",77,"R",132,"R",3,"R",3,"R",0,"R",175,"R",83,"R",20,"R",9,"R",500,"R",600,"R",490,"R",590,"R",20,"R",25,"R",19,"R",28,"R",16,"R",25
195562,1,5,1,1,1,3,1,3,3,"R",1744,"R",599,"R",1145,"R",1273,"R",433,"R",840,"R",438,"R",157,"R",281,"R",432,"R",157,"R",275,"R",6,"R",0,"R",6,"R",378,"R",86,"R",105,"R",24,"R",510,"R",600,"R",528,"R",600,"R",21,"R",25,"R",18,"R",24,"R",19,"R",25
195702,1,3,1,3,1,3,2,3,3,"R",6,"R",0,"R",6,"R",0,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
195720,1,2,1,2,1,3,1,1,3,"R",4720,"R",1856,"R",2864,"R",3044,"R",1209,"R",1835,"R",601,"R",234,"R",367,"R",601,"R",234,"R",367,"R",0,"R",0,"R",0,"R",569,"R",95,"R",182,"R",30,"R",530,"R",620,"R",540,"R",640,"R",21,"R",26,"R",19,"R",25,"R",20,"R",26
195809,1,5,1,5,5,1,5,1,3,"R",29059,"R",11589,"R",17470,"R",21020,"R",8160,"R",12860,"R",3135,"R",1401,"R",1734,"R",3115,"R",1390,"R",1725,"R",20,"R",11,"R",9,"R",2425,"R",77,"R",333,"R",11,"R",550,"R",640,"R",540,"R",660,"R",23,"R",29,"R",22,"R",30,"R",22,"R",27
196006,1,3,1,3,2,2,1,1,3,"R",6683,"R",3703,"R",2980,"R",4460,"R",2686,"R",1774,"R",1180,"R",818,"R",362,"R",1172,"R",818,"R",354,"R",8,"R",0,"R",8,"R",755,"R",64,"R",168,"R",14,"R",470,"R",580,"R",470,"R",590,"R",18,"R",25,"R",16,"R",24,"R",18,"R",26
196015,1,3,1,2,2,3,1,1,3,"R",3809,"R",1782,"R",2027,"R",3223,"R",1531,"R",1692,"R",707,"R",395,"R",312,"R",705,"R",395,"R",310,"R",2,"R",0,"R",2,"R",414,"R",59,"R",69,"R",10,"R",460,"R",550,"R",460,"R",560,"R",18,"R",23,"R",16,"R",21,"R",17,"R",24
196024,1,3,1,1,5,3,1,1,3,"R",5148,"R",2367,"R",2781,"R",3708,"R",1730,"R",1978,"R",783,"R",423,"R",360,"R",783,"R",423,"R",360,"A",,"A",,"A",,"R",483,"R",62,"R",50,"R",6,"R",460,"R",570,"R",460,"R",550,"R",20,"R",21,"R",16,"R",23,"R",17,"R",25
196033,1,3,1,2,2,3,1,1,3,"R",2364,"R",1070,"R",1294,"R",1270,"R",520,"R",750,"R",614,"R",290,"R",324,"R",608,"R",287,"R",321,"R",6,"R",3,"R",3,"R",490,"R",80,"R",90,"R",15,"R",450,"R",550,"R",440,"R",550,"R",17,"R",24,"A",,"A",,"A",,"A",
196042,1,2,1,2,2,3,1,1,3,"R",6952,"R",3665,"R",3287,"R",3816,"R",2132,"R",1684,"R",1482,"R",882,"R",600,"R",1455,"R",868,"R",587,"R",27,"R",14,"R",13,"R",1370,"R",92,"R",289,"R",20,"R",490,"R",570,"R",500,"R",580,"R",19,"R",24,"A",,"A",,"A",,"A",
196051,1,2,3,3,2,3,1,1,3,"R",4804,"R",2282,"R",2522,"R",3596,"R",1655,"R",1941,"R",806,"R",421,"R",385,"R",788,"R",415,"R",373,"R",18,"R",6,"R",12,"R",417,"R",56,"R",81,"R",11,"R",440,"R",530,"R",430,"R",530,"R",17,"R",22,"R",16,"R",22,"R",15,"R",21
196060,1,2,1,1,1,3,1,1,3,"R",27559,"R",12206,"R",15353,"R",14951,"R",6795,"R",8156,"R",2669,"R",1246,"R",1423,"R",2664,"R",1243,"R",1421,"R",5,"R",3,"R",2,"R",2334,"R",87,"R",370,"R",14,"R",550,"R",620,"R",540,"R",630,"R",22,"R",28,"A",,"A",,"A",,"A",
196079,1,3,1,5,1,3,1,1,3,"R",37516,"R",17354,"R",20162,"R",15206,"R",7019,"R",8187,"R",2912,"R",1448,"R",1464,"R",2893,"R",1443,"R",1450,"R",19,"R",5,"R",14,"R",2640,"R",91,"R",1036,"R",36,"R",630,"R",700,"R",650,"R",740,"R",29,"R",32,"A",,"A",,"A",,"A",
196088,1,2,1,2,5,2,1,1,3,"R",29900,"R",14759,"R",15141,"R",18264,"R",9227,"R",9037,"R",4289,"R",2404,"R",1885,"R",4272,"R",2394,"R",1878,"R",17,"R",10,"R",7,"R",3180,"R",76,"R",821,"R",20,"R",570,"R",650,"R",590,"R",690,"R",24,"R",29,"R",22,"R",28,"R",24,"R",29
196097,1,2,1,1,1,3,1,1,3,"R",37079,"R",17409,"R",19669,"R",16370,"R",7732,"R",8638,"R",3372,"R",1724,"R",1648,"R",3369,"R",1722,"R",1647,"R",3,"R",2,"R",1,"R",2906,"R",86,"R",686,"R",20,"R",590,"R",690,"R",640,"R",750,"R",26,"R",32,"R",24,"R",33,"R",26,"R",32
196103,1,2,1,1,1,2,1,1,3,"R",1661,"R",760,"R",901,"R",1155,"R",499,"R",656,"R",353,"R",171,"R",182,"R",353,"R",171,"R",182,"R",0,"R",0,"R",0,"R",310,"R",88,"R",126,"R",36,"R",560,"R",650,"R",560,"R",650,"R",23,"R",28,"R",21,"R",28,"R",22,"R",27
196112,1,2,1,1,1,2,1,1,3,"R",3167,"R",2263,"R",904,"R",2186,"R",1598,"R",588,"R",405,"R",310,"R",95,"R",405,"R",310,"R",95,"R",0,"R",0,"R",0,"R",356,"R",88,"R",49,"R",12,"R",490,"R",660,"R",510,"R",700,"R",20,"R",29,"R",22,"R",26,"R",25,"R",30
196121,1,5,1,2,5,2,1,1,3,"R",9672,"R",3979,"R",5693,"R",5294,"R",2116,"R",3178,"R",1077,"R",458,"R",619,"R",1077,"R",458,"R",619,"R",0,"R",0,"R",0,"R",1002,"R",93,"R",205,"R",19,"R",500,"R",590,"R",510,"R",600,"R",19,"R",24,"R",17,"R",23,"R",18,"R",25
196130,1,2,1,1,2,1,1,1,3,"R",14577,"R",6172,"R",8405,"R",9768,"R",3882,"R",5886,"R",1657,"R",677,"R",980,"R",1648,"R",673,"R",975,"R",9,"R",4,"R",5,"R",1568,"R",95,"R",181,"R",11,"R",450,"R",540,"R",430,"R",540,"R",19,"R",22,"A",,"A",,"A",,"A",
196149,5,5,1,2,1,3,5,5,3,"R",12942,"R",5572,"R",7370,"R",5959,"R",2241,"R",3718,"R",1208,"R",489,"R",719,"R",1207,"R",489,"R",718,"R",1,"R",0,"R",1,"R",898,"R",74,"R",172,"R",14,"R",540,"R",610,"R",550,"R",620,"R",21,"R",26,"R",21,"R",27,"R",20,"R",26
196158,1,2,1,1,1,2,1,1,3,"R",6277,"R",2500,"R",3777,"R",4464,"R",1717,"R",2747,"R",999,"R",405,"R",594,"R",999,"R",405,"R",594,"R",0,"R",0,"R",0,"R",932,"R",93,"R",160,"R",16,"R",500,"R",610,"R",490,"R",590,"R",19,"R",25,"A",,"A",,"A",,"A",
196167,1,2,1,2,2,2,1,1,3,"R",10433,"R",3745,"R",6688,"R",6831,"R",2394,"R",4437,"R",1233,"R",428,"R",805,"R",1226,"R",425,"R",801,"R",7,"R",3,"R",4,"R",1088,"R",88,"R",145,"R",12,"R",560,"R",650,"R",560,"R",660,"R",23,"R",28,"A",,"A",,"A",,"A",
196176,1,3,1,1,1,3,1,3,3,"R",14425,"R",5364,"R",9061,"R",6517,"R",2163,"R",4354,"R",1125,"R",363,"R",762,"R",1124,"R",362,"R",762,"R",1,"R",1,"R",0,"R",1027,"R",91,"R",178,"R",16,"R",550,"R",640,"R",540,"R",640,"R",23,"R",28,"R",22,"R",26,"R",22,"R",29
196185,1,2,1,1,1,3,1,1,3,"R",12592,"R",4947,"R",7645,"R",7056,"R",2499,"R",4557,"R",1460,"R",507,"R",953,"R",1460,"R",507,"R",953,"R",0,"R",0,"R",0,"R",1322,"R",91,"R",248,"R",17,"R",490,"R",590,"R",490,"R",590,"R",21,"R",26,"R",20,"R",26,"R",18,"R",26
196194,1,2,1,1,1,3,1,1,3,"R",12669,"R",5415,"R",7254,"R",6848,"R",3013,"R",3835,"R",1422,"R",679,"R",743,"R",1415,"R",675,"R",740,"R",7,"R",4,"R",3,"R",1408,"R",99,"R",348,"R",24,"R",540,"R",620,"R",530,"R",620,"R",21,"R",26,"A",,"A",,"A",,"A",
196200,1,2,1,2,1,2,3,1,3,"R",5079,"R",1837,"R",3242,"R",3452,"R",1156,"R",2296,"R",622,"R",210,"R",412,"R",620,"R",209,"R",411,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
196219,1,2,1,3,5,1,5,1,3,"R",6486,"R",2342,"R",4144,"R",3341,"R",1135,"R",2206,"R",798,"R",298,"R",500,"R",792,"R",295,"R",497,"R",6,"R",3,"R",3,"R",313,"R",39,"R",73,"R",9,"R",540,"R",640,"R",520,"R",620,"R",23,"R",30,"R",24,"R",34,"R",21,"R",28
196237,1,3,1,2,1,3,1,1,3,"R",3655,"R",1547,"R",2108,"R",2842,"R",1147,"R",1695,"R",609,"R",267,"R",342,"R",607,"R",266,"R",341,"R",2,"R",1,"R",1,"R",609,"R",100,"Z",0,"Z",0,"R",480,"R",550,"R",480,"R",560,"A",,"A",,"A",,"A",,"A",,"A",
196246,1,2,1,1,1,3,1,1,3,"R",9587,"R",3595,"R",5992,"R",5606,"R",2150,"R",3456,"R",961,"R",383,"R",578,"R",961,"R",383,"R",578,"R",0,"R",0,"R",0,"R",942,"R",98,"R",174,"R",18,"R",490,"R",590,"R",490,"R",590,"R",19,"R",25,"R",17,"R",23,"R",17,"R",24
196291,1,3,1,2,2,3,1,1,3,"R",1323,"R",1126,"R",197,"R",974,"R",820,"R",154,"R",345,"R",300,"R",45,"R",345,"R",300,"R",45,"A",,"A",,"A",,"R",313,"R",91,"R",73,"R",21,"R",540,"R",620,"R",550,"R",640,"R",22,"R",28,"A",,"A",,"A",,"A",
196413,2,2,1,2,1,1,1,1,3,"R",35299,"R",15276,"R",20023,"R",15664,"R",7008,"R",8656,"R",3660,"R",1716,"R",1944,"R",3641,"R",1708,"R",1933,"R",19,"R",8,"R",11,"R",2542,"R",70,"R",1171,"R",32,"R",580,"R",670,"R",600,"R",710,"R",26,"R",30,"R",25,"R",33,"R",25,"R",30
196431,3,3,2,1,1,3,3,3,3,"R",58,"R",58,"Z",0,"R",57,"R",57,"A",,"R",50,"R",50,"A",,"R",50,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
196440,3,3,2,1,1,3,3,3,3,"R",6,"R",6,"Z",0,"R",5,"R",5,"A",,"R",3,"R",3,"A",,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
196583,3,3,2,1,1,3,3,3,3,"R",12,"R",12,"Z",0,"R",10,"R",10,"A",,"R",8,"R",8,"A",,"R",8,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
196592,2,3,2,3,2,1,2,2,3,"R",2070,"R",747,"R",1323,"R",1437,"R",500,"R",937,"R",660,"R",246,"R",414,"R",577,"R",223,"R",354,"R",83,"R",23,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
196866,1,2,1,2,1,3,5,1,5,"R",6086,"R",3331,"R",2755,"R",2612,"R",1442,"R",1170,"R",550,"R",295,"R",255,"R",550,"R",295,"R",255,"A",,"A",,"A",,"R",322,"R",59,"R",126,"R",23,"R",600,"R",680,"R",620,"R",740,"R",27,"R",32,"R",27,"R",35,"R",26,"R",31
197027,2,1,1,2,1,3,1,1,3,"R",1693,"R",1354,"R",339,"R",421,"R",314,"R",107,"R",280,"R",206,"R",74,"R",280,"R",206,"R",74,"A",,"A",,"A",,"R",261,"R",93,"R",160,"R",57,"R",580,"R",640,"R",610,"R",690,"R",27,"R",30,"R",24,"R",31,"R",26,"R",29
197036,2,1,1,2,1,3,1,1,3,"R",11675,"R",8562,"R",3113,"R",1405,"R",1068,"R",337,"R",1171,"R",898,"R",273,"R",1171,"R",898,"R",273,"A",,"A",,"A",,"R",1029,"R",88,"R",917,"R",78,"R",570,"R",680,"R",590,"R",700,"R",25,"R",30,"R",28,"R",35,"R",27,"R",32
197045,1,2,1,2,1,2,2,1,3,"R",3837,"R",1756,"R",2081,"R",3332,"R",1513,"R",1819,"R",515,"R",274,"R",241,"R",515,"R",274,"R",241,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197133,2,2,1,1,1,3,1,1,3,"R",8961,"R",2887,"R",6074,"R",2127,"R",870,"R",1257,"R",691,"R",281,"R",410,"R",691,"R",281,"R",410,"A",,"A",,"A",,"R",476,"R",69,"R",277,"R",40,"R",680,"R",750,"R",690,"R",770,"R",31,"R",34,"R",32,"R",35,"R",28,"R",33
197142,1,3,1,3,3,5,3,2,3,"R",406,"R",168,"R",238,"R",302,"R",123,"R",179,"R",134,"R",70,"R",64,"R",130,"R",68,"R",62,"R",4,"R",2,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197151,1,3,3,2,2,1,1,1,3,"R",4261,"R",1168,"R",3093,"R",3031,"R",726,"R",2305,"R",964,"R",247,"R",717,"R",962,"R",246,"R",716,"R",2,"R",1,"R",1,"R",475,"R",49,"R",81,"R",8,"R",540,"R",640,"R",540,"R",710,"R",21,"R",27,"A",,"A",,"A",,"A",
197197,1,1,1,1,1,3,2,1,3,"R",2809,"R",958,"R",1851,"R",1987,"R",635,"R",1352,"R",412,"R",154,"R",258,"R",412,"R",154,"R",258,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197221,1,1,1,2,1,3,1,3,3,"R",129,"R",101,"R",28,"R",31,"R",22,"R",9,"R",26,"R",20,"R",6,"R",26,"R",20,"R",6,"A",,"A",,"A",,"R",20,"R",77,"R",6,"R",23,"R",680,"R",730,"R",730,"R",790,"R",31,"R",34,"R",29,"R",35,"R",33,"R",34
197230,2,2,1,1,2,3,5,1,3,"R",1848,"R",644,"R",1204,"R",1537,"R",522,"R",1015,"R",132,"R",46,"R",86,"R",132,"R",46,"R",86,"R",0,"R",0,"R",0,"R",39,"R",30,"R",13,"R",10,"R",480,"R",630,"R",470,"R",610,"R",18,"R",22,"R",18,"R",23,"R",15,"R",18
197285,2,3,1,2,2,2,3,3,3,"R",624,"R",276,"R",345,"R",587,"R",257,"R",327,"R",155,"R",71,"R",84,"R",152,"R",69,"R",83,"R",3,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197601,3,3,2,1,2,3,3,3,3,"R",38,"R",38,"R",0,"R",30,"R",30,"A",,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197647,3,3,2,1,1,3,3,3,3,"R",41,"R",41,"Z",0,"R",27,"R",27,"A",,"R",22,"R",22,"A",,"R",22,"R",22,"A",,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197692,2,3,2,2,1,1,3,3,3,"R",44,"R",44,"Z",0,"R",37,"R",37,"A",,"R",29,"R",29,"A",,"R",29,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197708,1,3,1,3,1,3,1,1,3,"R",1660,"R",930,"R",730,"R",919,"R",464,"R",455,"R",553,"R",297,"R",256,"R",544,"R",288,"R",256,"R",9,"R",9,"R",0,"R",230,"R",43,"R",295,"R",55,"R",590,"R",700,"R",560,"R",690,"R",24,"R",30,"R",24,"R",33,"R",23,"R",30
197735,3,3,2,1,1,3,3,3,3,"R",198,"R",198,"Z",0,"R",172,"R",172,"A",,"R",154,"R",154,"A",,"R",154,"R",154,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197744,3,3,2,1,1,3,3,3,3,"R",13,"R",13,"Z",0,"R",10,"R",10,"A",,"R",8,"R",8,"A",,"R",8,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
197869,1,2,1,1,3,3,1,1,3,"R",16664,"R",6751,"R",9913,"R",12800,"R",4781,"R",8019,"R",3501,"R",1374,"R",2127,"R",3496,"R",1373,"R",2123,"R",5,"R",1,"R",4,"R",1730,"R",49,"R",1558,"R",45,"R",560,"R",640,"R",540,"R",630,"R",22,"R",28,"R",21,"R",28,"R",21,"R",26
197911,1,2,1,2,2,3,1,1,3,"R",4244,"R",1582,"R",2662,"R",1922,"R",730,"R",1192,"R",319,"R",175,"R",144,"R",319,"R",175,"R",144,"R",0,"R",0,"R",0,"R",213,"R",67,"R",179,"R",56,"R",470,"R",570,"R",470,"R",560,"R",18,"R",22,"R",16,"R",21,"R",17,"R",23
197984,1,2,1,2,2,3,5,5,5,"R",2134,"R",1071,"R",1063,"R",1721,"R",831,"R",890,"R",368,"R",209,"R",159,"R",368,"R",209,"R",159,"R",0,"R",0,"R",0,"R",191,"R",52,"R",136,"R",37,"R",490,"R",610,"R",480,"R",610,"R",19,"R",26,"R",17,"R",25,"R",17,"R",25
197993,1,5,1,5,3,3,3,1,3,"R",4384,"Z",0,"R",4384,"R",2585,"A",,"R",2585,"R",89,"A",,"R",89,"R",89,"A",,"R",89,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198066,1,3,1,2,3,3,2,3,3,"R",2068,"R",1111,"R",957,"R",1215,"R",633,"R",582,"R",252,"R",140,"R",112,"R",252,"R",140,"R",112,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198109,1,5,1,2,1,3,1,2,3,"R",170,"R",15,"R",155,"R",47,"R",4,"R",43,"R",32,"R",3,"R",29,"R",27,"R",3,"R",24,"R",5,"R",0,"R",5,"R",19,"R",59,"R",21,"R",66,"R",500,"R",580,"R",470,"R",560,"R",19,"R",22,"R",17,"R",23,"R",18,"R",22
198136,1,2,1,2,2,3,1,2,3,"R",5422,"R",2099,"R",3323,"R",4213,"R",1562,"R",2651,"R",742,"R",313,"R",429,"R",706,"R",288,"R",418,"R",36,"R",25,"R",11,"R",477,"R",64,"R",423,"R",57,"R",520,"R",620,"R",510,"R",610,"R",20,"R",25,"R",18,"R",25,"R",18,"R",25
198215,1,3,1,2,2,2,1,1,3,"R",3335,"R",1619,"R",1716,"R",1651,"R",868,"R",783,"R",342,"R",182,"R",160,"R",342,"R",182,"R",160,"A",,"A",,"A",,"R",227,"R",66,"R",214,"R",63,"R",470,"R",560,"R",460,"R",560,"R",17,"R",23,"R",15,"R",22,"R",17,"R",23
198303,1,3,1,2,2,3,1,2,3,"R",3687,"R",1761,"R",1926,"R",2520,"R",1249,"R",1271,"R",400,"R",247,"R",153,"R",400,"R",247,"R",153,"A",,"A",,"A",,"R",287,"R",72,"R",166,"R",42,"R",400,"R",480,"R",390,"R",490,"R",14,"R",17,"R",11,"R",15,"R",15,"R",17
198385,1,3,1,1,1,3,1,1,3,"R",5982,"R",2725,"R",3257,"R",1080,"R",491,"R",589,"R",527,"R",251,"R",276,"R",527,"R",251,"R",276,"A",,"A",,"A",,"R",331,"R",63,"R",243,"R",46,"R",650,"R",730,"R",660,"R",755,"R",30,"R",33,"A",,"A",,"A",,"A",
198419,2,2,1,1,1,3,1,2,3,"R",41947,"R",20183,"R",21314,"R",3187,"R",1602,"R",1585,"R",1731,"R",877,"R",854,"R",1731,"R",877,"R",854,"A",,"A",,"A",,"R",956,"R",55,"R",988,"R",57,"R",720,"R",770,"R",760,"R",800,"R",33,"R",35,"R",34,"R",36,"R",32,"R",35
198464,1,3,1,2,3,3,1,1,3,"R",19235,"R",7479,"R",11756,"R",15141,"R",5766,"R",9375,"R",4364,"R",1818,"R",2546,"R",4307,"R",1805,"R",2502,"R",57,"R",13,"R",44,"R",2417,"R",55,"R",1917,"R",44,"R",520,"R",600,"R",520,"R",590,"R",20,"R",24,"R",19,"R",24,"R",18,"R",24
198507,1,2,1,2,3,3,1,1,3,"R",2549,"R",953,"R",1596,"R",1673,"R",554,"R",1119,"R",385,"R",158,"R",227,"R",381,"R",156,"R",225,"R",4,"R",2,"R",2,"R",256,"R",66,"R",126,"R",33,"R",445,"R",530,"R",430,"R",520,"R",16,"R",20,"R",15,"R",19,"R",16,"R",19
198516,1,3,1,2,2,3,1,1,3,"R",10500,"R",3709,"R",6791,"R",8236,"R",2963,"R",5273,"R",1659,"R",628,"R",1031,"R",1659,"R",628,"R",1031,"A",,"A",,"A",,"R",1070,"R",65,"R",760,"R",46,"R",590,"R",660,"R",570,"R",660,"R",25,"R",30,"R",24,"R",32,"R",24,"R",28
198543,1,1,1,1,2,3,1,1,3,"R",4858,"R",1535,"R",3323,"R",3328,"R",976,"R",2352,"R",678,"R",214,"R",464,"R",661,"R",208,"R",453,"R",17,"R",6,"R",11,"R",378,"R",56,"R",278,"R",41,"R",440,"R",510,"R",430,"R",500,"R",17,"R",21,"R",15,"R",20,"R",16,"R",21
198561,1,2,2,2,2,2,1,1,3,"R",4834,"R",1947,"R",2887,"R",3225,"R",1316,"R",1909,"R",402,"R",184,"R",218,"R",401,"R",183,"R",218,"R",1,"R",1,"R",0,"R",269,"R",67,"R",233,"R",58,"R",490,"R",600,"R",480,"R",580,"R",19,"R",24,"R",17,"R",24,"R",17,"R",24
198598,1,3,1,1,2,5,1,5,3,"R",1139,"R",575,"R",564,"R",878,"R",454,"R",424,"R",181,"R",106,"R",75,"R",181,"R",106,"R",75,"R",0,"R",0,"R",0,"R",118,"R",65,"R",107,"R",59,"R",450,"R",560,"R",450,"R",540,"R",16,"R",21,"R",14,"R",21,"R",16,"R",20
198613,5,5,1,2,2,2,5,1,3,"R",3305,"R",1505,"R",1800,"R",2479,"R",1110,"R",1369,"R",380,"R",192,"R",188,"R",380,"R",192,"R",188,"R",0,"R",0,"R",0,"R",208,"R",55,"R",184,"R",48,"R",510,"R",590,"R",460,"R",580,"R",17,"R",24,"A",,"A",,"A",,"A",
198695,1,3,1,1,1,2,5,1,3,"R",11298,"R",4479,"R",6819,"R",8423,"R",3219,"R",5204,"R",1400,"R",637,"R",763,"R",1400,"R",637,"R",763,"A",,"A",,"A",,"R",806,"R",58,"R",541,"R",39,"R",550,"R",630,"R",540,"R",630,"R",22,"R",28,"R",21,"R",28,"R",20,"R",26
198756,1,3,1,3,1,3,1,2,3,"R",6168,"R",2158,"R",4010,"R",2898,"R",1014,"R",1884,"R",328,"R",158,"R",170,"R",324,"R",157,"R",167,"R",4,"R",1,"R",3,"R",236,"R",72,"R",129,"R",39,"R",410,"R",490,"R",393,"R",470,"R",14,"R",18,"R",12,"R",16,"R",14,"R",17
198808,1,3,1,3,3,3,2,1,3,"R",1399,"R",455,"R",944,"R",767,"R",257,"R",510,"R",174,"R",60,"R",114,"R",174,"R",60,"R",114,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
198835,1,5,1,5,5,5,1,1,3,"R",4791,"R",1722,"R",3069,"R",3734,"R",1328,"R",2406,"R",481,"R",215,"R",266,"R",454,"R",211,"R",243,"R",27,"R",4,"R",23,"R",254,"R",56,"R",291,"R",64,"R",480,"R",590,"R",490,"R",580,"R",18,"R",24,"R",16,"R",23,"R",18,"R",25
198862,1,2,1,2,2,3,1,1,3,"R",6084,"R",2418,"R",3666,"R",3046,"R",1119,"R",1927,"R",344,"R",189,"R",155,"R",344,"R",189,"R",155,"A",,"A",,"A",,"R",195,"R",57,"R",162,"R",47,"R",380,"R",460,"R",380,"R",470,"R",14,"R",16,"R",12,"R",16,"R",14,"R",15
198871,1,3,1,1,3,3,1,1,3,"R",1165,"R",736,"R",429,"R",696,"R",434,"R",262,"R",269,"R",188,"R",81,"R",269,"R",188,"R",81,"R",0,"R",0,"R",0,"R",269,"R",100,"R",173,"R",64,"R",380,"R",510,"R",390,"R",505,"R",13,"R",17,"R",10,"R",15,"R",14,"R",17
