UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
191083,02,"R",289,"R",190,"R",99,"R",2,"R",6,"R",21,"R",15,"R",1,"R",226,"R",5,"R",11,"R",2,"R",1,"R",119,"R",127,"R",42,"R",0
191083,03,"R",1825,"R",904,"R",921,"R",14,"R",95,"R",231,"R",57,"R",2,"R",1232,"R",49,"R",126,"R",19,"R",1,"R",1065,"R",618,"R",141,"R",0
191126,01,"R",29,"R",2,"R",27,"R",0,"R",6,"R",6,"R",2,"R",0,"R",7,"R",3,"R",1,"R",4,"R",0,"R",6,"R",13,"R",10,"R",0
191126,03,"R",1929,"R",287,"R",1642,"R",0,"R",220,"R",172,"R",375,"R",0,"R",831,"R",63,"R",5,"R",263,"R",0,"R",1634,"R",272,"R",23,"R",0
191126,05,"R",1668,"R",219,"R",1449,"R",3,"R",182,"R",123,"R",275,"R",6,"R",797,"R",58,"R",2,"R",222,"R",0,"R",1323,"R",329,"R",16,"R",0
191126,07,"R",82,"R",12,"R",70,"R",0,"R",8,"R",2,"R",5,"R",0,"R",41,"R",0,"R",2,"R",24,"R",0,"R",13,"R",64,"R",5,"R",0
191199,02,"R",41,"R",15,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35,"R",0,"R",6,"R",0,"R",0,"R",10,"R",22,"R",9,"R",0
191199,03,"R",705,"R",280,"R",425,"R",2,"R",7,"R",23,"R",24,"R",1,"R",589,"R",14,"R",45,"R",0,"R",1,"R",476,"R",170,"R",58,"R",0
191205,03,"R",13,"R",10,"R",3,"R",0,"R",0,"R",4,"R",4,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",10,"R",3,"R",0,"R",0
191205,05,"R",99,"R",67,"R",32,"R",0,"R",2,"R",16,"R",15,"R",0,"R",61,"R",2,"R",0,"R",3,"R",0,"R",70,"R",27,"R",2,"R",0
191205,07,"R",11,"R",8,"R",3,"R",0,"R",0,"R",2,"R",0,"R",0,"R",6,"R",0,"R",0,"R",3,"R",0,"R",4,"R",6,"R",1,"R",0
191205,09,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
191241,05,"R",2217,"R",922,"R",1295,"R",1,"R",229,"R",87,"R",314,"R",3,"R",1297,"R",73,"R",48,"R",165,"R",0,"R",2039,"R",136,"R",42,"R",0
191241,07,"R",2336,"R",785,"R",1551,"R",0,"R",78,"R",214,"R",302,"R",2,"R",773,"R",29,"R",39,"R",899,"R",0,"R",817,"R",1269,"R",250,"R",0
191241,09,"R",502,"R",213,"R",289,"R",1,"R",59,"R",29,"R",41,"R",0,"R",310,"R",5,"R",20,"R",37,"R",0,"R",39,"R",425,"R",38,"R",0
191241,10,"R",81,"R",34,"R",47,"R",0,"R",3,"R",2,"R",5,"R",0,"R",33,"R",1,"R",0,"R",37,"R",0,"R",12,"R",57,"R",12,"R",0
191287,01,"R",485,"R",219,"R",266,"R",3,"R",85,"R",61,"R",116,"R",1,"R",166,"R",15,"R",38,"R",0,"R",0,"R",128,"R",286,"R",71,"R",0
191302,02,"R",24,"R",7,"R",17,"R",0,"R",0,"R",0,"R",1,"R",0,"R",12,"R",0,"R",1,"R",10,"R",1,"R",16,"R",0,"R",7,"R",0
191302,03,"R",360,"R",120,"R",240,"R",0,"R",7,"R",20,"R",44,"R",0,"R",235,"R",16,"R",22,"R",16,"R",2,"R",257,"R",75,"R",26,"R",0
191311,01,"R",180,"R",65,"R",115,"R",0,"R",55,"R",1,"R",11,"R",0,"R",41,"R",3,"R",69,"R",0,"R",0,"R",86,"R",84,"R",10,"R",0
191320,07,"R",13,"R",5,"R",8,"R",0,"R",0,"R",1,"R",1,"R",0,"R",10,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",4,"R",9,"R",0
191320,10,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0
191339,01,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"Z",0
191339,02,"R",24,"R",5,"R",19,"R",0,"R",0,"R",1,"R",3,"R",0,"R",17,"R",1,"R",2,"R",0,"R",0,"R",6,"R",12,"R",6,"R",0
191339,03,"R",692,"R",207,"R",485,"R",6,"R",5,"R",36,"R",26,"R",1,"R",517,"R",32,"R",13,"R",56,"R",3,"R",437,"R",193,"R",59,"R",0
191515,05,"R",493,"R",237,"R",256,"R",0,"R",32,"R",24,"R",43,"R",0,"R",307,"R",22,"R",32,"R",33,"R",0,"R",490,"R",3,"R",0,"R",0
191533,05,"R",232,"R",97,"R",135,"R",3,"R",8,"R",19,"R",12,"R",0,"R",151,"R",0,"R",31,"R",8,"R",0,"R",221,"R",7,"R",4,"R",0
191597,03,"R",181,"R",24,"R",157,"R",1,"R",10,"R",119,"R",27,"R",1,"R",22,"R",1,"Z",0,"R",0,"R",0,"R",12,"R",139,"R",30,"R",0
191597,05,"R",17,"R",2,"R",15,"R",0,"R",1,"R",11,"R",2,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",11,"R",0
191612,02,"R",21,"R",3,"R",18,"R",0,"R",0,"R",1,"R",0,"R",0,"R",18,"R",0,"R",1,"R",1,"R",0,"R",5,"R",11,"R",5,"R",0
191612,03,"R",432,"R",152,"R",280,"R",4,"R",11,"R",53,"R",31,"R",0,"R",290,"R",6,"R",11,"R",26,"R",0,"R",300,"R",96,"R",36,"R",0
191621,03,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"R",5,"Z",0,"Z",0,"Z",0
191621,05,"R",151,"R",57,"R",94,"R",1,"R",0,"R",3,"R",5,"R",0,"R",125,"R",7,"R",9,"R",1,"R",0,"R",129,"R",17,"R",5,"R",0
191621,07,"R",14,"R",4,"R",10,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"Z",0
191630,05,"R",473,"R",237,"R",236,"R",3,"R",15,"R",29,"R",23,"R",0,"R",348,"R",0,"R",15,"R",40,"R",0,"R",461,"R",10,"R",2,"R",0
191630,07,"R",12,"R",2,"R",10,"R",0,"R",0,"R",0,"R",1,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
191649,05,"R",1550,"R",673,"R",877,"R",5,"R",138,"R",108,"R",183,"R",9,"R",963,"R",42,"R",29,"R",73,"R",0,"R",1430,"R",106,"R",14,"R",0
191649,07,"R",1147,"R",425,"R",722,"R",4,"R",99,"R",85,"R",103,"R",7,"R",570,"R",8,"R",80,"R",191,"R",0,"R",394,"R",640,"R",113,"R",0
191649,09,"R",382,"R",166,"R",216,"R",0,"R",44,"R",33,"R",48,"R",6,"R",219,"R",4,"R",25,"R",3,"R",0,"R",34,"R",318,"R",30,"R",0
191649,10,"R",103,"R",32,"R",71,"R",0,"R",7,"R",10,"R",11,"R",0,"R",69,"R",0,"R",5,"R",1,"R",0,"R",30,"R",62,"R",11,"R",0
191676,03,"R",18,"R",6,"R",12,"R",0,"R",12,"R",1,"R",2,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",15,"R",1,"R",2,"R",0
191676,05,"R",247,"R",80,"R",167,"R",0,"R",6,"R",6,"R",2,"R",0,"R",189,"R",10,"R",14,"R",20,"R",0,"R",202,"R",32,"R",13,"R",0
191676,07,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0
191719,02,"R",182,"R",78,"R",104,"R",2,"R",7,"R",15,"R",7,"R",0,"R",148,"R",2,"R",0,"R",1,"R",0,"R",81,"R",73,"R",28,"R",0
191719,03,"R",1635,"R",866,"R",769,"R",5,"R",87,"R",133,"R",85,"R",4,"R",1258,"R",42,"R",9,"R",12,"R",0,"R",1132,"R",398,"R",105,"R",0
191728,01,"R",326,"R",27,"R",299,"R",1,"R",15,"R",69,"R",68,"R",0,"R",155,"R",17,"R",1,"R",0,"R",0,"R",110,"R",143,"R",68,"R",5
191728,02,"R",576,"R",132,"R",444,"R",4,"R",17,"R",79,"R",146,"R",0,"R",302,"R",23,"R",5,"R",0,"R",0,"R",195,"R",253,"R",121,"R",7
191931,01,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
191931,05,"R",559,"R",253,"R",306,"R",0,"R",13,"R",39,"R",118,"R",1,"R",355,"R",6,"R",9,"R",18,"R",0,"R",523,"R",34,"R",2,"R",0
191931,07,"R",308,"R",122,"R",186,"R",1,"R",8,"R",43,"R",57,"R",2,"R",158,"R",1,"R",23,"R",15,"R",0,"R",159,"R",121,"R",28,"R",0
191931,10,"R",117,"R",49,"R",68,"R",0,"R",3,"R",19,"R",24,"R",0,"R",58,"R",0,"R",8,"R",5,"R",0,"R",67,"R",42,"R",8,"R",0
191940,02,"R",76,"R",8,"R",68,"R",0,"R",0,"R",22,"R",8,"R",0,"R",45,"R",1,"R",0,"R",0,"R",2,"R",38,"R",26,"R",9,"R",1
191959,03,"R",36,"R",34,"R",2,"R",0,"R",0,"R",2,"R",7,"R",0,"R",24,"R",1,"R",2,"R",0,"R",0,"R",28,"R",7,"R",1,"Z",0
191968,05,"R",1452,"R",581,"R",871,"R",0,"R",39,"R",94,"R",112,"R",0,"R",1066,"R",52,"R",68,"R",21,"R",0,"R",1432,"R",18,"R",2,"R",0
191968,07,"R",175,"R",53,"R",122,"R",0,"R",9,"R",2,"R",8,"R",0,"R",126,"R",5,"R",17,"R",8,"R",0,"R",111,"R",60,"R",4,"R",0
191968,09,"R",82,"R",27,"R",55,"R",0,"R",2,"R",2,"R",4,"R",0,"R",65,"R",4,"R",5,"R",0,"R",0,"R",79,"R",3,"R",0,"R",0
191986,02,"R",61,"R",41,"R",20,"R",0,"R",0,"R",1,"R",5,"R",0,"R",53,"R",1,"R",1,"R",0,"R",0,"R",35,"R",22,"R",4,"R",0
191986,03,"R",590,"R",212,"R",378,"R",3,"R",3,"R",22,"R",25,"R",0,"R",515,"R",10,"R",10,"R",2,"R",0,"R",383,"R",148,"R",59,"R",0
192004,03,"R",89,"R",25,"R",64,"R",2,"R",1,"R",0,"R",19,"R",1,"R",63,"R",3,"Z",0,"Z",0,"Z",0,"R",61,"R",24,"R",4,"Z",0
192004,05,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",1,"Z",0
192022,02,"R",24,"R",9,"R",15,"R",0,"R",1,"R",1,"R",0,"R",0,"R",21,"R",0,"R",1,"R",0,"R",0,"R",10,"R",5,"R",9,"R",0
192022,03,"R",549,"R",189,"R",360,"R",0,"R",13,"R",32,"R",50,"R",0,"R",431,"R",13,"R",6,"R",4,"R",0,"R",322,"R",173,"R",54,"R",0
192040,05,"R",37,"R",22,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"Z",0,"Z",0,"Z",0
192040,07,"R",35,"R",15,"R",20,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",26,"Z",0,"R",6,"R",1,"R",0,"R",7,"R",19,"R",9,"Z",0
192040,09,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",1,"R",3,"Z",0
192110,05,"R",111,"R",50,"R",61,"R",0,"R",17,"R",7,"R",7,"R",0,"R",39,"R",8,"R",0,"R",33,"R",0,"R",107,"R",4,"R",0,"R",0
192110,07,"R",124,"R",64,"R",60,"R",0,"R",13,"R",2,"R",7,"R",0,"R",48,"R",4,"R",4,"R",46,"R",0,"R",57,"R",67,"R",0,"R",0
192110,09,"R",4,"R",4,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",4,"R",0,"R",0
192110,10,"R",28,"R",20,"R",8,"R",0,"R",4,"R",2,"R",1,"R",0,"R",6,"R",1,"R",4,"R",10,"R",0,"R",1,"R",27,"R",0,"R",0
192165,05,"R",17,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0
192192,05,"R",451,"R",115,"R",336,"R",3,"R",7,"R",35,"R",15,"R",0,"R",338,"R",12,"R",24,"R",17,"R",1,"R",250,"R",123,"R",77,"R",0
192192,07,"R",131,"R",21,"R",110,"R",1,"R",0,"R",10,"R",6,"R",0,"R",107,"R",1,"R",5,"R",1,"R",0,"R",50,"R",47,"R",34,"R",0
192192,10,"R",9,"R",1,"R",8,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",6,"R",0
192271,03,"R",17,"R",3,"R",14,"R",0,"R",0,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",5,"R",0,"R",8,"R",9,"R",0,"R",0
192271,05,"R",300,"R",22,"R",278,"R",3,"R",24,"R",44,"R",5,"R",3,"R",169,"R",0,"R",34,"R",18,"R",0,"R",236,"R",63,"R",1,"R",0
192271,07,"R",223,"R",7,"R",216,"R",1,"R",18,"R",41,"R",17,"R",1,"R",55,"R",9,"R",14,"R",67,"R",0,"R",72,"R",145,"R",6,"R",0
192323,05,"R",682,"R",265,"R",417,"R",0,"R",15,"R",39,"R",36,"R",1,"R",546,"R",14,"R",25,"R",6,"R",0,"R",628,"R",47,"R",7,"R",0
192323,07,"R",274,"R",67,"R",207,"R",2,"R",11,"R",11,"R",10,"R",0,"R",200,"R",2,"R",36,"R",2,"R",0,"R",124,"R",128,"R",22,"R",0
192323,10,"R",37,"R",12,"R",25,"R",0,"R",0,"R",1,"R",0,"R",0,"R",29,"R",0,"R",7,"R",0,"R",0,"R",0,"R",17,"R",20,"R",0
192448,03,"R",4,"R",0,"R",4,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"R",3,"R",0,"R",1,"R",0
192448,05,"R",1677,"R",528,"R",1149,"R",3,"R",198,"R",281,"R",227,"R",3,"R",581,"R",37,"R",260,"R",87,"R",0,"R",1066,"R",528,"R",83,"R",0
192448,07,"R",1713,"R",482,"R",1231,"R",6,"R",94,"R",300,"R",211,"Z",0,"R",573,"R",20,"R",327,"R",182,"R",0,"R",314,"R",1188,"R",211,"R",0
192448,09,"R",282,"R",107,"R",175,"Z",0,"R",65,"R",18,"R",23,"Z",0,"R",121,"R",19,"R",30,"R",6,"R",0,"R",102,"R",158,"R",22,"R",0
192448,10,"R",257,"R",49,"R",208,"R",2,"R",11,"R",25,"R",27,"Z",0,"R",147,"R",1,"R",42,"R",2,"R",0,"R",19,"R",142,"R",96,"R",0
192484,02,"R",48,"R",1,"R",47,"R",0,"R",1,"R",27,"R",13,"R",0,"R",1,"R",2,"R",1,"R",3,"R",0,"R",15,"R",24,"R",9,"R",0
192509,02,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",1,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
192509,03,"R",324,"R",88,"R",236,"R",0,"R",162,"R",44,"R",75,"R",0,"R",13,"R",3,"R",5,"R",22,"R",0,"R",78,"R",174,"R",72,"R",0
192624,05,"R",14,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"Z",0
192688,02,"R",28,"R",2,"R",26,"R",0,"R",2,"R",11,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",22,"R",3,"R",0
192688,03,"R",199,"R",30,"R",169,"R",1,"R",15,"R",85,"R",84,"R",2,"R",9,"R",2,"R",1,"R",0,"R",0,"R",45,"R",114,"R",40,"R",0
192703,05,"R",956,"R",520,"R",436,"R",3,"R",67,"R",55,"R",219,"R",0,"R",547,"R",24,"R",41,"R",0,"R",0,"R",933,"R",18,"R",5,"R",0
192703,07,"R",253,"R",144,"R",109,"Z",0,"R",23,"R",17,"R",34,"Z",0,"R",138,"R",2,"R",39,"R",0,"R",0,"R",94,"R",139,"R",20,"R",0
192703,10,"R",21,"R",4,"R",17,"R",0,"Z",0,"Z",0,"R",13,"Z",0,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",1,"R",14,"R",6,"R",0
192712,05,"R",84,"R",44,"R",40,"R",0,"R",10,"R",1,"R",1,"R",0,"R",26,"R",2,"R",2,"R",42,"R",0,"R",79,"R",5,"R",0,"R",0
192712,07,"R",174,"R",64,"R",110,"R",0,"R",5,"R",0,"R",0,"R",0,"R",11,"R",1,"R",42,"R",115,"R",0,"R",77,"R",97,"R",0,"R",0
192712,09,"R",10,"R",4,"R",6,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",6,"R",0,"R",0,"R",10,"R",0,"R",0
192712,10,"R",32,"R",10,"R",22,"R",0,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",4,"R",24,"R",0,"R",3,"R",29,"R",0,"R",0
192749,05,"R",358,"R",134,"R",224,"R",0,"R",3,"R",24,"R",95,"R",1,"R",168,"R",8,"R",29,"R",30,"R",0,"R",328,"R",24,"R",6,"R",0
192749,07,"R",270,"R",86,"R",184,"R",1,"R",4,"R",15,"R",36,"R",1,"R",123,"R",0,"R",83,"R",7,"R",0,"R",62,"R",177,"R",31,"R",0
192749,09,"R",19,"R",7,"R",12,"R",0,"R",1,"R",2,"R",2,"R",0,"R",11,"R",0,"R",3,"R",0,"R",0,"R",0,"R",4,"R",15,"R",0
192749,10,"R",29,"R",7,"R",22,"R",0,"R",1,"R",0,"R",2,"R",0,"R",16,"R",0,"R",10,"R",0,"R",0,"R",0,"R",9,"R",20,"R",0
192785,02,"R",17,"R",1,"R",16,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",9,"R",1,"R",3,"Z",0,"Z",0,"R",7,"R",9,"R",1,"Z",0
192785,03,"R",192,"R",27,"R",165,"Z",0,"R",6,"R",22,"R",9,"R",1,"R",123,"R",1,"R",30,"Z",0,"Z",0,"R",72,"R",91,"R",29,"Z",0
192785,05,"R",79,"R",9,"R",70,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",50,"R",2,"R",16,"Z",0,"Z",0,"R",30,"R",21,"R",28,"Z",0
192800,02,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"R",1,"R",5,"R",0,"R",0
192819,01,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",6,"R",0,"R",2,"R",0,"R",0,"R",1,"R",7,"R",3,"R",0
192819,02,"R",54,"R",11,"R",43,"R",0,"R",1,"R",4,"R",2,"R",0,"R",43,"R",1,"R",2,"R",1,"R",0,"R",42,"R",9,"R",3,"R",0
192819,05,"R",1285,"R",513,"R",772,"R",2,"R",33,"R",51,"R",100,"R",0,"R",1030,"R",27,"R",16,"R",26,"R",0,"R",1168,"R",91,"R",26,"R",0
192819,07,"R",393,"R",162,"R",231,"R",1,"R",11,"R",23,"R",30,"R",0,"R",276,"R",15,"R",9,"R",28,"R",0,"R",86,"R",241,"R",66,"R",0
192819,10,"R",7,"R",4,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",1,"R",3,"R",3,"R",0
192864,03,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",3,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",5,"R",2,"Z",0
192864,05,"R",412,"R",91,"R",321,"R",3,"R",13,"R",30,"R",66,"R",0,"R",254,"R",4,"R",25,"R",17,"R",0,"R",371,"R",39,"R",2,"R",0
192925,03,"R",123,"R",6,"R",117,"R",1,"R",1,"R",7,"R",4,"Z",0,"R",97,"R",1,"R",12,"Z",0,"R",0,"R",54,"R",53,"R",16,"R",0
192925,05,"R",225,"R",71,"R",154,"Z",0,"R",4,"R",42,"R",5,"Z",0,"R",149,"R",9,"R",16,"Z",0,"R",0,"R",134,"R",72,"R",19,"Z",0
192925,07,"R",309,"R",70,"R",239,"R",3,"R",7,"R",59,"R",5,"Z",0,"R",208,"R",6,"R",21,"Z",0,"R",0,"R",39,"R",198,"R",72,"R",0
192925,09,"R",5,"R",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",3,"R",2,"R",0
192925,10,"R",13,"R",0,"R",13,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",10,"R",1,"Z",0,"Z",0,"R",0,"R",0,"R",8,"R",5,"R",0
192961,03,"R",48,"R",6,"R",42,"R",0,"R",5,"R",5,"R",2,"R",0,"R",36,"R",0,"R",0,"R",0,"R",0,"R",13,"R",33,"R",2,"R",0
192970,02,"R",5,"R",1,"R",4,"R",0,"R",3,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0,"R",0
193016,03,"R",66,"R",35,"R",31,"R",0,"R",3,"R",21,"R",18,"R",1,"R",17,"R",1,"R",5,"R",0,"R",0,"R",9,"R",38,"R",19,"R",0
193016,05,"R",1362,"R",438,"R",924,"R",6,"R",69,"R",304,"R",496,"R",4,"R",403,"R",13,"R",64,"R",3,"R",0,"R",734,"R",499,"R",129,"R",0
193016,07,"R",839,"R",183,"R",656,"R",1,"R",54,"R",203,"R",224,"R",2,"R",310,"R",11,"R",22,"R",12,"R",0,"R",124,"R",555,"R",160,"R",0
193016,09,"R",24,"R",9,"R",15,"R",0,"R",6,"R",1,"R",4,"R",0,"R",8,"R",1,"R",4,"R",0,"R",0,"R",0,"R",21,"R",3,"R",0
193016,10,"R",30,"R",2,"R",28,"R",0,"R",0,"R",1,"R",5,"R",0,"R",24,"R",0,"R",0,"R",0,"R",0,"R",1,"R",20,"R",9,"R",0
193052,05,"R",69,"R",69,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",69,"Z",0,"Z",0,"Z",0,"R",0,"R",19,"R",50,"R",0,"R",0
193052,10,"R",16,"R",16,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",16,"R",0,"R",0
193061,03,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0
193061,05,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
193070,05,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
193070,07,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
193070,09,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
193122,02,"R",64,"R",8,"R",56,"R",0,"R",3,"R",28,"R",12,"R",0,"R",11,"R",0,"R",10,"R",0,"R",0,"R",11,"R",36,"R",17,"R",0
193186,02,"R",29,"R",3,"R",26,"R",0,"R",0,"R",3,"R",17,"R",0,"R",3,"R",1,"R",4,"R",1,"R",0,"R",11,"R",13,"R",5,"R",0
193201,01,"R",17,"R",0,"R",17,"R",0,"R",1,"R",0,"R",3,"R",0,"R",6,"R",0,"R",7,"R",0,"Z",0,"Z",0,"R",6,"R",10,"R",1
193201,02,"R",89,"R",7,"R",82,"R",1,"R",3,"R",26,"R",5,"R",0,"R",31,"R",0,"R",23,"R",0,"Z",0,"R",12,"R",54,"R",23,"Z",0
193201,03,"R",67,"R",15,"R",52,"Z",0,"R",3,"R",25,"R",5,"Z",0,"R",20,"Z",0,"R",14,"Z",0,"Z",0,"R",9,"R",44,"R",14,"Z",0
193247,03,"R",17,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"R",1,"Z",0,"R",17,"Z",0,"Z",0,"Z",0
193247,05,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0
193247,07,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0
193247,09,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0
193265,01,"R",23,"R",21,"R",2,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",20,"R",1,"R",0,"Z",0,"R",0,"R",9,"R",13,"R",1,"Z",0
193265,02,"R",74,"R",72,"R",2,"R",1,"R",0,"R",3,"R",1,"R",0,"R",67,"R",0,"R",2,"R",0,"R",0,"R",54,"R",19,"R",1,"Z",0
193283,02,"R",160,"R",121,"R",39,"R",1,"R",11,"R",10,"R",16,"R",0,"R",110,"R",8,"R",0,"R",4,"R",0,"R",87,"R",49,"R",24,"R",0
193283,03,"R",848,"R",370,"R",478,"R",6,"R",50,"R",68,"R",42,"R",1,"R",647,"R",22,"R",2,"R",10,"R",1,"R",593,"R",196,"R",58,"R",0
193292,03,"R",28,"R",11,"R",17,"Z",0,"R",4,"R",7,"R",5,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",8,"R",4,"Z",0
193292,05,"R",808,"R",181,"R",627,"R",2,"R",57,"R",79,"R",129,"Z",0,"R",520,"R",11,"R",9,"R",1,"Z",0,"R",539,"R",234,"R",35,"Z",0
193292,07,"R",447,"R",93,"R",354,"R",2,"R",45,"R",67,"R",55,"Z",0,"R",263,"R",5,"R",6,"R",4,"Z",0,"R",119,"R",244,"R",84,"Z",0
193292,09,"R",12,"R",1,"R",11,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",6,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",10,"Z",0
