UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 
182670,1,1,1,2,1,3,1,1,3,"R",22033,"R",10540,"R",11493,"R",1925,"R",968,"R",957,"R",1167,"R",590,"R",577,"R",1167,"R",590,"R",577,"A",,"A",,"A",,"R",674,"R",58,"R",481,"R",41,"R",700,"R",770,"R",720,"R",790,"R",31,"R",35,"R",33,"R",36,"R",29,"R",35
182795,1,2,1,2,1,3,5,1,3,"R",5240,"R",2437,"R",2803,"R",3464,"R",1502,"R",1962,"R",456,"R",233,"R",223,"R",455,"R",233,"R",222,"R",1,"R",0,"R",1,"R",241,"R",53,"R",27,"R",6,"R",480,"R",560,"R",490,"R",570,"R",17,"R",24,"R",15,"R",24,"R",16,"R",25
182917,1,5,1,1,1,3,2,3,3,"R",132,"R",51,"R",81,"R",52,"R",24,"R",28,"R",24,"R",13,"R",11,"R",24,"R",13,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
182980,2,3,1,2,1,3,3,1,3,"R",2922,"R",1294,"R",1628,"R",2916,"R",1290,"R",1626,"R",389,"R",189,"R",200,"R",389,"R",189,"R",200,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
183026,1,3,1,1,1,3,3,1,3,"R",24835,"R",8917,"R",15918,"R",18085,"R",6351,"R",11734,"R",9347,"R",3220,"R",6127,"R",2832,"R",1109,"R",1723,"R",6515,"R",2111,"R",4404,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
183044,1,3,1,1,1,3,1,1,3,"R",18474,"R",7920,"R",10554,"R",15430,"R",6240,"R",9190,"R",3031,"R",1334,"R",1697,"R",3026,"R",1332,"R",1694,"R",5,"R",2,"R",3,"R",2818,"R",93,"R",466,"R",15,"R",550,"R",640,"R",540,"R",630,"R",22,"R",28,"R",22,"R",29,"R",22,"R",27
183062,1,5,1,2,1,3,5,5,3,"R",4958,"R",2046,"R",2912,"R",4034,"R",1582,"R",2452,"R",950,"R",437,"R",513,"R",947,"R",434,"R",513,"R",3,"R",3,"R",0,"R",897,"R",94,"R",69,"R",7,"R",490,"R",580,"R",470,"R",560,"R",18,"R",24,"R",17,"R",24,"R",17,"R",23
183071,1,2,1,1,1,3,1,1,3,"R",214,"R",89,"R",125,"R",199,"R",82,"R",117,"R",96,"R",39,"R",57,"R",93,"R",38,"R",55,"R",3,"R",1,"R",2,"R",90,"R",94,"R",5,"R",5,"R",520,"R",600,"R",510,"R",590,"P",22,"P",26,"P",22,"P",28,"P",19,"P",29
183080,1,3,1,1,5,3,3,1,3,"R",6646,"R",3191,"R",3455,"R",5476,"R",2539,"R",2937,"R",1097,"R",555,"R",542,"R",1094,"R",553,"R",541,"R",3,"R",2,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
183211,1,3,1,1,1,3,2,1,3,"R",2125,"R",564,"R",1561,"R",1543,"R",380,"R",1163,"R",273,"R",70,"R",203,"R",271,"R",69,"R",202,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
183239,1,3,1,1,1,3,5,1,2,"R",3896,"R",1577,"R",2319,"R",2986,"R",1282,"R",1704,"R",591,"R",248,"R",343,"R",591,"R",248,"R",343,"R",0,"R",0,"R",0,"R",323,"R",55,"R",59,"R",10,"R",570,"R",660,"R",550,"R",650,"R",24,"R",29,"R",23,"R",29,"R",23,"R",28
183248,1,3,1,3,1,3,3,1,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
183275,1,3,1,1,1,3,5,1,3,"R",111,"R",50,"R",61,"R",56,"R",21,"R",35,"R",23,"R",6,"R",17,"R",23,"R",6,"R",17,"A",,"A",,"A",,"R",8,"R",35,"R",1,"R",4,"R",620,"R",680,"R",510,"R",550,"A",,"A",,"A",,"A",,"A",,"A",
183822,1,2,1,2,1,2,5,1,3,"R",3786,"R",1468,"R",2318,"R",2295,"R",831,"R",1464,"R",394,"R",147,"R",247,"R",390,"R",146,"R",244,"R",4,"R",1,"R",3,"R",298,"R",77,"R",28,"R",7,"R",430,"R",530,"R",430,"R",530,"R",16,"R",19,"R",15,"R",20,"R",16,"R",18
183910,1,2,1,2,2,3,1,2,3,"R",4433,"R",1685,"R",2748,"R",2954,"R",1052,"R",1902,"R",494,"R",174,"R",320,"R",494,"R",174,"R",320,"A",,"A",,"A",,"R",386,"R",78,"R",73,"R",15,"R",480,"R",578,"R",480,"R",570,"R",17,"R",22,"R",16,"R",22,"R",16,"R",23
183974,1,2,2,2,2,3,1,1,3,"R",1546,"R",517,"R",1029,"R",1033,"R",333,"R",700,"R",234,"R",96,"R",138,"R",224,"R",92,"R",132,"R",10,"R",4,"R",6,"R",190,"R",81,"R",28,"R",12,"R",440,"R",550,"R",430,"R",540,"R",17,"R",22,"R",15,"R",22,"R",16,"R",22
184348,1,2,1,2,1,3,2,1,3,"R",3788,"R",1484,"R",2304,"R",2622,"R",953,"R",1669,"R",420,"R",164,"R",256,"R",420,"R",164,"R",256,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
184603,1,2,1,1,1,3,3,1,3,"R",4703,"R",1896,"R",2807,"R",4197,"R",1674,"R",2523,"R",605,"R",259,"R",346,"R",527,"R",230,"R",297,"R",78,"R",29,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
184612,1,1,1,1,3,3,1,1,3,"R",2267,"R",770,"R",1497,"R",1826,"R",599,"R",1227,"R",288,"R",101,"R",187,"R",288,"R",101,"R",187,"A",,"A",,"A",,"R",253,"R",88,"R",39,"R",14,"R",460,"R",540,"R",460,"R",540,"R",15,"R",22,"R",15,"R",21,"R",16,"R",21
184694,1,2,1,1,1,3,3,1,3,"R",4838,"R",1996,"R",2842,"R",4083,"R",1645,"R",2438,"R",673,"R",284,"R",389,"R",671,"R",284,"R",387,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
184773,1,5,1,1,5,3,1,1,3,"R",2087,"R",697,"R",1390,"R",1513,"R",484,"R",1029,"R",283,"R",102,"R",181,"R",280,"R",101,"R",179,"R",3,"R",1,"R",2,"R",237,"R",84,"R",27,"R",10,"R",465,"R",570,"R",470,"R",560,"R",17,"R",24,"R",16,"R",24,"R",16,"R",25
184782,1,5,1,2,2,1,1,1,3,"R",14221,"R",7180,"R",7041,"R",10341,"R",5391,"R",4950,"R",2688,"R",1580,"R",1108,"R",2677,"R",1572,"R",1105,"R",11,"R",8,"R",3,"R",2521,"R",94,"R",326,"R",12,"R",520,"R",620,"R",488,"R",603,"R",20,"R",27,"R",20,"R",27,"R",21,"R",27
184968,3,3,1,3,3,1,3,3,3,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
185129,1,2,1,2,1,2,1,1,3,"R",4315,"R",1769,"R",2546,"R",4136,"R",1667,"R",2469,"R",968,"R",454,"R",514,"R",959,"R",449,"R",510,"R",9,"R",5,"R",4,"R",928,"R",96,"Z",0,"Z",0,"R",430,"R",530,"R",420,"R",530,"A",,"A",,"A",,"A",,"A",,"A",
185174,2,3,1,3,3,1,3,3,3,"R",79,"R",59,"R",20,"R",76,"R",57,"R",19,"R",33,"R",25,"R",8,"R",33,"R",25,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
185262,1,3,1,2,2,5,1,1,3,"R",9082,"R",3767,"R",5315,"R",7809,"R",3152,"R",4657,"R",1815,"R",794,"R",1021,"R",1781,"R",780,"R",1001,"R",34,"R",14,"R",20,"R",1355,"R",75,"R",169,"R",9,"R",450,"R",540,"R",440,"R",540,"R",17,"R",22,"A",,"A",,"A",,"A",
185572,1,3,1,2,1,3,1,1,3,"R",9226,"R",3780,"R",5446,"R",7105,"R",2741,"R",4364,"R",1050,"R",434,"R",616,"R",1050,"R",434,"R",616,"A",,"A",,"A",,"R",959,"R",91,"R",210,"R",20,"R",520,"R",660,"R",520,"R",590,"R",19,"R",25,"A",,"A",,"A",,"A",
185590,1,5,1,1,1,5,5,1,3,"R",14324,"R",5189,"R",9135,"R",10157,"R",3356,"R",6801,"R",3199,"R",1204,"R",1995,"R",3168,"R",1188,"R",1980,"R",31,"R",16,"R",15,"R",1307,"R",41,"R",0,"R",0,"R",500,"R",590,"R",490,"R",580,"A",,"A",,"A",,"A",,"A",,"A",
185651,3,3,1,2,1,1,2,3,3,"R",3,"R",0,"R",3,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",0,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
185679,3,3,1,2,1,1,2,3,3,"R",23,"R",6,"R",17,"R",17,"R",3,"R",14,"R",9,"R",3,"R",6,"R",7,"R",3,"R",4,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
185828,1,5,1,1,1,1,1,1,3,"R",8123,"R",5609,"R",2514,"R",5171,"R",3570,"R",1601,"R",1286,"R",984,"R",302,"R",1264,"R",965,"R",299,"R",22,"R",19,"R",3,"R",1135,"R",90,"R",214,"R",17,"R",580,"R",670,"R",610,"R",710,"R",25,"R",30,"R",23,"R",32,"R",25,"R",31
186131,2,2,1,2,1,2,1,1,3,"R",35370,"R",18201,"R",17169,"R",1940,"R",960,"R",980,"R",1339,"R",681,"R",658,"R",1339,"R",681,"R",658,"A",,"A",,"A",,"R",917,"R",68,"R",732,"R",55,"R",710,"R",770,"R",730,"R",800,"R",32,"R",35,"R",34,"R",36,"R",30,"R",35
186186,3,3,2,1,1,3,3,3,3,"R",71,"R",71,"R",0,"R",62,"R",62,"A",,"R",54,"R",54,"A",,"R",54,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
186201,1,5,1,1,1,3,1,1,3,"R",6945,"R",2756,"R",4189,"R",4368,"R",1814,"R",2554,"R",946,"R",397,"R",549,"R",944,"R",397,"R",547,"R",2,"R",0,"R",2,"R",856,"R",91,"R",182,"R",19,"R",530,"R",620,"R",520,"R",620,"R",21,"R",26,"R",21,"R",27,"R",19,"R",26
186283,1,5,1,1,1,1,5,2,3,"R",9429,"R",3693,"R",5736,"R",6569,"R",2570,"R",3999,"R",921,"R",386,"R",535,"R",918,"R",385,"R",533,"R",3,"R",1,"R",2,"R",848,"R",92,"R",150,"R",16,"R",500,"R",600,"R",500,"R",590,"R",20,"R",25,"R",20,"R",25,"R",18,"R",24
186371,1,5,1,1,3,3,1,1,3,"R",9479,"R",3849,"R",5630,"R",6766,"R",2731,"R",4035,"R",821,"R",299,"R",522,"R",817,"R",298,"R",519,"R",4,"R",1,"R",3,"R",776,"R",95,"R",89,"R",11,"R",500,"R",590,"R",500,"R",590,"R",17,"R",23,"R",16,"R",25,"R",17,"R",23
186380,1,5,1,1,3,3,1,1,3,"R",41348,"R",19106,"R",22242,"R",24854,"R",11557,"R",13297,"R",7036,"R",3467,"R",3569,"R",7028,"R",3464,"R",3564,"R",8,"R",3,"R",5,"R",6089,"R",87,"R",1769,"R",25,"R",590,"R",680,"R",600,"R",730,"R",25,"R",31,"R",24,"R",34,"R",25,"R",32
186399,1,5,1,1,3,3,1,1,3,"R",13259,"R",5938,"R",7321,"R",8319,"R",3566,"R",4753,"R",1326,"R",620,"R",706,"R",1318,"R",614,"R",704,"R",8,"R",6,"R",2,"R",1266,"R",95,"R",126,"R",10,"R",510,"R",590,"R",510,"R",600,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25
186432,1,2,1,2,1,3,5,5,3,"R",4041,"R",1564,"R",2477,"R",3000,"R",1117,"R",1883,"R",563,"R",220,"R",343,"R",563,"R",220,"R",343,"R",0,"R",0,"R",0,"R",477,"R",85,"R",43,"R",8,"R",470,"R",560,"R",470,"R",560,"P",17,"P",23,"A",,"A",,"A",,"A",
186584,1,2,1,1,1,3,1,1,3,"R",19260,"R",8447,"R",10813,"R",13552,"R",6236,"R",7316,"R",1525,"R",748,"R",777,"R",1524,"R",748,"R",776,"R",1,"R",0,"R",1,"R",1329,"R",87,"R",377,"R",25,"R",580,"R",650,"R",570,"R",660,"R",24,"R",28,"R",23,"R",29,"R",22,"R",27
186618,1,5,1,2,2,3,3,5,3,"R",1920,"R",607,"R",1313,"R",1393,"R",406,"R",987,"R",182,"R",52,"R",130,"R",182,"R",52,"R",130,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
186867,1,3,1,1,1,2,5,1,3,"R",9265,"R",6516,"R",2749,"R",3838,"R",2557,"R",1281,"R",1009,"R",726,"R",283,"R",1009,"R",726,"R",283,"A",,"A",,"A",,"R",693,"R",69,"R",296,"R",29,"R",640,"R",710,"R",690,"R",770,"R",30,"R",33,"R",30,"R",35,"R",28,"R",34
186876,1,1,1,2,1,3,1,1,3,"R",6084,"R",2333,"R",3751,"R",5133,"R",1911,"R",3222,"R",1595,"R",649,"R",946,"R",1594,"R",649,"R",945,"R",1,"R",0,"R",1,"R",1512,"R",95,"R",244,"R",15,"R",500,"R",600,"R",500,"R",590,"R",18,"R",25,"R",17,"R",25,"R",17,"R",24
186900,2,2,1,2,1,2,3,3,3,"R",6,"R",6,"R",0,"R",5,"R",5,"A",,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
187134,2,2,1,2,2,2,1,1,3,"R",13625,"R",5958,"R",7667,"R",6785,"R",2844,"R",3941,"R",1551,"R",658,"R",893,"R",1550,"R",657,"R",893,"R",1,"R",1,"R",0,"R",1347,"R",87,"R",381,"R",25,"R",580,"R",670,"R",580,"R",680,"R",25,"R",30,"R",25,"R",30,"R",25,"R",30
187444,1,3,1,1,2,1,1,2,3,"R",8150,"R",3202,"R",4948,"R",7606,"R",2926,"R",4680,"R",1704,"R",756,"R",948,"R",1698,"R",751,"R",947,"R",6,"R",5,"R",1,"R",1613,"R",95,"R",155,"R",9,"R",450,"R",550,"R",440,"R",540,"R",16,"R",23,"R",15,"R",23,"R",16,"R",23
187648,1,3,1,2,3,3,1,1,3,"R",2645,"R",1048,"R",1597,"R",1597,"R",627,"R",970,"R",562,"R",273,"R",289,"R",549,"R",266,"R",283,"R",13,"R",7,"R",6,"R",123,"R",22,"R",460,"R",82,"R",430,"R",550,"R",430,"R",520,"R",17,"R",22,"R",15,"R",22,"R",16,"R",23
187745,1,3,1,3,1,1,2,2,2,"R",188,"R",78,"R",110,"R",188,"R",78,"R",110,"R",62,"R",28,"R",34,"R",45,"R",24,"R",21,"R",17,"R",4,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
187912,1,5,1,2,3,3,5,1,3,"R",834,"R",667,"R",167,"R",312,"R",247,"R",65,"R",241,"R",181,"R",60,"R",241,"R",181,"R",60,"A",,"A",,"A",,"R",109,"R",30,"R",212,"R",70,"R",430,"R",560,"R",400,"R",580,"R",16,"R",23,"R",15,"R",22,"R",16,"R",24
187967,1,2,1,2,2,3,1,1,3,"R",875,"R",581,"R",294,"R",817,"R",545,"R",272,"R",305,"R",225,"R",80,"R",305,"R",225,"R",80,"R",0,"R",0,"R",0,"R",92,"R",31,"R",263,"R",87,"R",590,"R",690,"R",620,"R",710,"R",23,"R",29,"R",23,"R",28,"R",23,"R",29
187985,1,3,1,1,3,3,1,1,3,"R",10582,"R",4501,"R",6081,"R",7366,"R",3089,"R",4277,"R",2653,"R",1164,"R",1489,"R",2596,"R",1137,"R",1459,"R",57,"R",27,"R",30,"R",23,"R",1,"R",2630,"R",99,"R",520,"R",640,"R",510,"R",630,"R",19,"R",25,"R",18,"R",25,"R",18,"R",25
188030,1,5,1,2,3,3,1,1,3,"R",9635,"R",4017,"R",5618,"R",6326,"R",2570,"R",3756,"R",2264,"R",953,"R",1311,"R",2257,"R",950,"R",1307,"R",7,"R",3,"R",4,"R",686,"R",30,"R",1755,"R",78,"R",470,"R",590,"R",470,"R",570,"R",17,"R",23,"R",16,"R",23,"R",17,"R",23
188182,1,5,1,3,3,3,2,2,3,"R",268,"R",138,"R",130,"R",120,"R",64,"R",56,"R",84,"R",53,"R",31,"R",78,"R",48,"R",30,"R",6,"R",5,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188429,1,2,1,2,1,2,1,1,3,"R",13006,"R",4397,"R",8609,"R",9648,"R",3126,"R",6522,"R",1245,"R",362,"R",883,"R",1237,"R",360,"R",877,"R",8,"R",2,"R",6,"R",919,"R",74,"R",255,"R",21,"R",540,"R",630,"R",540,"R",640,"R",22,"R",27,"R",21,"R",27,"R",20,"R",27
188526,1,2,1,2,1,3,1,1,3,"R",1985,"R",633,"R",1352,"R",1427,"R",467,"R",960,"R",191,"R",80,"R",111,"R",191,"R",80,"R",111,"R",0,"R",0,"R",0,"R",173,"R",91,"R",48,"R",25,"R",550,"R",640,"R",580,"R",670,"R",24,"R",28,"A",,"A",,"A",,"A",
188641,1,2,1,2,1,1,1,1,3,"R",4296,"R",2165,"R",2131,"R",2693,"R",1378,"R",1315,"R",437,"R",231,"R",206,"R",437,"R",231,"R",206,"A",,"A",,"A",,"R",387,"R",89,"R",99,"R",23,"R",480,"R",590,"R",490,"R",610,"R",20,"R",27,"R",18,"R",26,"R",18,"R",27
188669,3,3,3,3,3,1,3,3,3,"R",233,"R",44,"R",189,"R",88,"R",17,"R",71,"R",34,"R",9,"R",25,"R",34,"R",9,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188678,1,3,1,3,1,1,3,3,3,"R",338,"R",104,"R",234,"R",283,"R",84,"R",199,"R",92,"R",34,"R",58,"R",92,"R",34,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188696,3,3,3,3,2,1,3,3,3,"R",2932,"R",176,"R",2756,"R",1984,"R",138,"R",1846,"R",97,"R",9,"R",70,"R",97,"R",9,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188854,2,2,2,2,1,1,2,2,3,"R",10653,"R",2944,"R",7709,"R",2520,"R",1825,"R",695,"R",545,"R",158,"R",387,"R",545,"R",158,"R",387,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188915,1,1,1,3,1,1,3,3,2,"R",4,"R",0,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
188942,3,3,2,1,1,3,3,3,3,"R",67,"R",0,"R",67,"R",65,"A",,"R",65,"R",63,"A",,"R",63,"R",63,"A",,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189088,2,2,1,2,1,2,3,1,3,"R",5141,"R",1875,"R",3266,"R",3319,"R",1093,"R",2226,"R",486,"R",195,"R",291,"R",486,"R",195,"R",291,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189097,3,3,1,1,1,3,1,1,3,"R",7897,"R",7,"R",7890,"R",1099,"R",0,"R",1099,"R",605,"A",,"R",605,"R",602,"A",,"R",602,"R",3,"A",,"R",3,"R",352,"R",58,"R",309,"R",51,"R",670,"R",740,"R",660,"R",760,"R",30,"R",33,"R",32,"R",35,"R",27,"R",32
189264,3,3,2,1,1,3,3,3,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189273,3,3,3,2,1,2,3,3,3,"R",33,"R",33,"R",0,"R",26,"R",26,"A",,"R",23,"R",23,"A",,"R",23,"R",23,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189282,1,2,1,2,1,3,2,2,1,"R",3,"R",1,"R",2,"R",2,"R",0,"R",2,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189705,1,2,1,1,2,3,1,1,3,"R",3549,"R",1664,"R",1885,"R",2793,"R",1325,"R",1468,"R",485,"R",244,"R",241,"R",484,"R",243,"R",241,"R",1,"R",1,"R",0,"R",422,"R",87,"R",191,"R",39,"R",530,"R",630,"R",520,"R",640,"R",21,"R",27,"A",,"A",,"A",,"A",
189848,1,5,1,2,1,2,5,1,3,"R",1518,"R",430,"R",1088,"R",1247,"R",298,"R",949,"R",244,"R",64,"R",180,"R",244,"R",64,"R",180,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
189857,3,3,2,1,1,3,3,3,3,"R",40,"R",40,"R",0,"R",40,"R",40,"A",,"R",40,"R",40,"A",,"R",40,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
190008,3,3,3,2,1,1,3,2,3,"R",13,"R",3,"R",10,"R",5,"R",2,"R",3,"R",1,"R",0,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
190044,1,1,1,2,1,2,1,1,2,"R",6885,"R",4098,"R",2787,"R",4894,"R",2974,"R",1920,"R",797,"R",542,"R",255,"R",797,"R",542,"R",255,"A",,"A",,"A",,"R",700,"R",88,"R",240,"R",30,"R",570,"R",660,"R",590,"R",690,"R",24,"R",30,"R",22,"R",28,"R",25,"R",29
190099,1,5,1,2,1,3,1,1,3,"R",9716,"R",4476,"R",5240,"R",2422,"R",1019,"R",1403,"R",815,"R",356,"R",459,"R",815,"R",356,"R",459,"A",,"A",,"A",,"R",363,"R",45,"R",452,"R",55,"R",650,"R",730,"R",670,"R",780,"R",31,"R",34,"R",32,"R",35,"R",28,"R",32
190114,2,2,2,2,2,3,2,1,1,"R",57,"R",21,"R",36,"R",45,"R",18,"R",27,"R",28,"R",13,"R",15,"R",28,"R",13,"R",15,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
190150,2,2,1,1,1,3,1,2,3,"R",40572,"R",18360,"R",22212,"R",2399,"R",1130,"R",1269,"R",1488,"R",713,"R",775,"R",1447,"R",692,"R",755,"R",41,"R",21,"R",20,"R",874,"R",59,"R",766,"R",51,"R",710,"R",760,"R",740,"R",800,"R",33,"R",35,"R",34,"R",36,"R",30,"R",35
190248,1,5,1,2,1,3,5,1,1,"R",1323,"R",457,"R",866,"R",1076,"R",352,"R",724,"R",162,"R",45,"R",117,"R",162,"R",45,"R",117,"R",0,"R",0,"R",0,"R",53,"R",33,"R",14,"R",9,"R",480,"R",550,"R",470,"R",570,"R",20,"R",23,"R",20,"R",25,"R",17,"R",24
190372,1,5,1,2,1,1,1,1,3,"R",2447,"R",1213,"R",1234,"R",392,"R",202,"R",190,"R",216,"R",119,"R",97,"R",216,"R",119,"R",97,"R",0,"R",0,"R",0,"R",158,"R",73,"R",69,"R",32,"R",630,"R",720,"R",653,"R",790,"R",31,"R",34,"R",31,"R",35,"R",29,"R",35
190415,5,5,1,5,1,5,1,1,2,"R",51324,"R",26342,"R",24982,"R",5448,"R",2432,"R",3016,"R",3295,"R",1516,"R",1779,"R",3295,"R",1516,"R",1779,"A",,"A",,"A",,"R",2329,"R",71,"R",1461,"R",44,"R",680,"R",750,"R",710,"R",790,"R",32,"R",34,"R",33,"R",35,"R",30,"R",35
190451,1,2,1,3,1,3,2,1,2,"R",44,"R",5,"R",39,"R",29,"R",3,"R",26,"R",19,"R",1,"R",18,"R",13,"R",1,"R",12,"R",6,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
190503,1,5,1,2,1,3,2,1,3,"R",1035,"R",416,"R",619,"R",1014,"R",407,"R",607,"R",472,"R",216,"R",256,"R",472,"R",216,"R",256,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
190512,1,3,1,1,2,3,1,1,3,"R",21469,"R",10204,"R",11265,"R",8436,"R",4012,"R",4424,"R",1692,"R",965,"R",727,"R",1682,"R",958,"R",724,"R",10,"R",7,"R",3,"R",1399,"R",83,"Z",0,"Z",0,"R",590,"R",670,"R",630,"R",720,"A",,"A",,"A",,"A",,"A",,"A",
190549,1,3,1,1,5,1,1,1,3,"R",20936,"R",9834,"R",11102,"R",9267,"R",4117,"R",5150,"R",1756,"R",860,"R",896,"R",1738,"R",850,"R",888,"R",18,"R",10,"R",8,"R",1467,"R",84,"Z",0,"Z",0,"R",520,"R",610,"R",540,"R",630,"A",,"A",,"A",,"A",,"A",,"A",
190567,1,2,1,1,3,3,1,1,3,"R",21982,"R",10463,"R",11519,"R",10611,"R",4390,"R",6221,"R",1830,"R",817,"R",1013,"R",1804,"R",799,"R",1005,"R",26,"R",18,"R",8,"R",1583,"R",87,"Z",0,"Z",0,"R",510,"R",620,"R",530,"R",650,"A",,"A",,"A",,"A",,"A",,"A",
